"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2023-03-27","true","11","B07C2BHFCN","5","Era para mi sobrina de 9 años y le gustaron mucho, aparte de su buen sabor aporta vitaminas a su cuerpo",,,,,"","Lo volveria a comprar","https://www.amazon.com/gp/customer-reviews/RPAOJ7R03RSH5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 27, 2023","Style: Multivitamin Only"
"United States",,"2023-03-16","true","12","B07C2BHFCN","4","The kids loved them!",,,,,"","Taste good","https://www.amazon.com/gp/customer-reviews/R13NFBEP249KDK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 16, 2023","Style: Multivitamin Only"
"United States",,"2023-03-22","true","13","B07C2BHFCN","5","Not much to say except these are great, and my kids love them! I’m happy these have a clean ingredient list too",,,,,"2 people found this helpful","Happy healthy kids","https://www.amazon.com/gp/customer-reviews/R8T2C8QS9NBUB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 22, 2023","Style: Multivitamin Only"
"United States",,"2023-03-31","true","14","B07C2BHFCN","5","Good Value for the Money",,,,,"One person found this helpful","Good","https://www.amazon.com/gp/customer-reviews/RLMXV34JB75LY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 31, 2023","Style: Multivitamin Only"
"United States",,"2023-03-20","true","15","B07C2BHFCN","5","Bought these for my son! He likes them so much, he makes sure he takes them on his own!",,,,,"One person found this helpful","Flavor is amazing!","https://www.amazon.com/gp/customer-reviews/R1PUFK9DRXECR3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 20, 2023","Style: Multivitamin Only"
"United States",,"2023-03-20","true","16","B07C2BHFCN","5","My 2 year old takes 1 a day and he loves them he’s always asking for more lol",,,,,"","👍","https://www.amazon.com/gp/customer-reviews/R12Z8PB6VO74FY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 20, 2023","Style: Multivitamin Only"
"United States",,"2023-03-06","true","17","B07C2BHFCN","5","My toddler loves these. They taste as good as candy and aren't hard to chew. Much softer than gummies bears. These have my been my favorite children's vitamin by far.",,,,,"2 people found this helpful","Soft not hard to chew","https://www.amazon.com/gp/customer-reviews/R1PANX4RJSBCDT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 6, 2023","Style: Multivitamin Only"
"United States",,"2023-01-17","true","18","B07C2BHFCN","4","After I used this on my kids they got better really quick and they said that it tasted good to and I noticed that my kids got better only after 3 months .Really I liked","https://m.media-amazon.com/images/I/61pQhS-vddL._SY88.jpg",,,,"2 people found this helpful","It's good for my children","https://www.amazon.com/gp/customer-reviews/R2QUI8WHTV8312/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 17, 2023","Style: Multivitamin Only"
"United States",,"2023-03-09","true","19","B07C2BHFCN","3","We've been using this for 3 years. We are happy with the product itself and normally it arrives monthy ""subscribe and Save"" and in good shape. Until December of 2022, we had only a few problems... one time the gummies were melted and another time, the container seal was broken.. Amazon immediately sent replacements ... however, in  the last couple of months Amazon decided to use USPS for delivery and we haven't received any good product since then... either dried out or melted ... sadly we are not going to use it as long as Amazon treats these gummies the same way they treat other non edible products.",,,,,"2 people found this helpful","Great product but.......","https://www.amazon.com/gp/customer-reviews/R34IIE6GCN0PVM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 9, 2023","Style: Multivitamin Only"
"United States",,"2023-03-08","true","20","B07C2BHFCN","5","My kids love these !",,,,,"","W","https://www.amazon.com/gp/customer-reviews/RSY4AKAV5OZJN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on March 8, 2023","Style: Multivitamin Only"
"United States",,"2019-01-09","true","541","B07C2BHFCN","5","Great product",,,,,"","Love them!","https://www.amazon.com/gp/customer-reviews/R2XUQY65PY16/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 9, 2019","Style: Multivitamin Only"
"United States",,"2020-10-05","true","542","B07C2BHFCN","1","The flavor was terrible, like the worst Halloween candy thats been sitting in grandams house for years. Hard, get stuck in your teeth, and just make u tired of chewing. Kids hated them. I hated them. Offered the rest to my sister in law, her kid hated them.",,,,,"","Hard and get stuck in your teeth","https://www.amazon.com/gp/customer-reviews/RYZWHQ1VU3S2L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on October 5, 2020","Style: Multivitamin Only"
"United States",,"2018-12-26","true","543","B07C2BHFCN","5","Yummy taste!",,,,,"","Yum!","https://www.amazon.com/gp/customer-reviews/R3HDH0YZPK7WHD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on December 26, 2018","Style: Multivitamin Only"
"United States",,"2021-02-26","true","544","B07C2BHFCN","2","Yuck",,,,,"","Kids did not like","https://www.amazon.com/gp/customer-reviews/R23OGVPR4QQX69/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on February 26, 2021","Style: Multivitamin Only"
"United States",,"2018-09-28","true","545","B07C2BHFCN","5","Very tasty!",,,,,"","Taste very goos","https://www.amazon.com/gp/customer-reviews/R3BRPI0FXE765M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on September 28, 2018","Style: Multivitamin Only"
"United States",,"2018-11-06","true","546","B07C2BHFCN","2","The packaging, ingredients etc are great. But they gave both my sons (2yo and 4yo) diarrhea after having taken them for a couple days. Stopped giving, diarrhea stopped.",,,,,"3 people found this helpful","Gave kids diarrhea","https://www.amazon.com/gp/customer-reviews/R3N3CJTZN0X4BZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on November 6, 2018","Style: Multivitamin Only"
"United States",,"2022-01-28","true","547","B07C2BHFCN","1","These vitamins are hard & just the right size to choke my 2 year old. Will not order again.",,,,,"One person found this helpful","CHOKING HAZARD","https://www.amazon.com/gp/customer-reviews/RFHYLX7RZYTDV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 28, 2022","Style: Multivitamin Only"
"United States",,"2020-02-08","true","548","B07C2BHFCN","2","Taste and smell is horrible my child spit them out and said yuck",,,,,"","Vitamins","https://www.amazon.com/gp/customer-reviews/R13VGE7X5N9R2D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on February 8, 2020","Style: Multivitamin Only"
"United States",,"2020-05-03","true","549","B07C2BHFCN","2","My kids would not eat them. They have a weird texture.",,,,,"","Weird texture","https://www.amazon.com/gp/customer-reviews/R1H7P3BA6YBNQM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on May 3, 2020","Style: Multivitamin Only"
"United States",,"2019-01-17","true","550","B07C2BHFCN","2","My kids liked the taste of these but a few had something weird on the gummy and I had to throw them out.",,,,,"3 people found this helpful","Check the gummies","https://www.amazon.com/gp/customer-reviews/R3H2OJY64Q2X4W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on January 17, 2019","Style: Multivitamin Only"
"United States","🇺🇸","2019-01-05","true","91","B07C2BHFCN","5","I decided to try this brand because it seems the others aren’t working.  My children are homeschooled but getting colds just about every week.  I ordered these due to the fact they are non-gmo, vegan, and gluten free.They also taste good, so my kids have no problem taking them.  They are larger than I expected and a toddler is expected to take two per day.  Having multiple children, I don’t see one bottle lasting long.  I hope I do notice they are keeping the colds at bay.  They are taking this with additional new vitamins and probiotics.  Good luck!","https://images-na.ssl-images-amazon.com/images/I/61mWdS+mRYL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/711Q+rYHLgL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71BvacZicML._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71eF1tISPSL._SY88.jpg","42 people found this helpful","Recommend, tasty... just hope they work!","https://www.amazon.com/gp/customer-reviews/RL71TWQIOPOCJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on January 5, 2019","Style: Multivitamin Only"
"United States","🇺🇸","2023-05-06","true","92","B07C2BHFCN","1","These vitamins stick together & are hard to get out the of the bottle. They’ve got a weird texture too. I would not buy these again",,,,,"","Stick together","https://www.amazon.com/gp/customer-reviews/R3R782RTH9MG5O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on May 6, 2023","Style: Multivitamin Only"
"United States","🇺🇸","2021-06-10","true","93","B07C2BHFCN","5","My daughter loves these. She has been using them for almost 2 years. Her nail and hair grow super fast with these and overall helps with the picky kid diet. She's never once complained about the smell, taste or texture of these.",,,,,"","been using for almost 2 years","https://www.amazon.com/gp/customer-reviews/R2T0QH8T0PII5T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on June 10, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2020-03-11","true","94","B07C2BHFCN","5","these are great! i’ve tried several other vitamins for my 5 year old daughter and these are the only ones where she is literally reminds me everyday to give her a vitamin! they taste like candy to her she loves them. now if they work i’m not sure but i like that they are organic that was the main reason why i got them bc they don’t have the bad dyes in them that other vitamins do.",,,,,"","taste good","https://www.amazon.com/gp/customer-reviews/R19I895NDFCFB4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on March 11, 2020","Style: Multivitamin Only"
"United States","🇺🇸","2020-02-08","true","95","B07C2BHFCN","5","i waited a few months before leaving a review cause i got a picky kid, and because she tends to change her mind on whether she likes a vitamin/supplement halfway thru the second bottle. She actually reminds ME that she needs to take her vitamins, and then tries to trick me later on in the day to get more because she likes em so much :pThe only other supplement she likes this much is the zarbees immune one.",,,,,"","my kid loves it!","https://www.amazon.com/gp/customer-reviews/R1U0T0ALHBGX2H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on February 8, 2020","Style: Multivitamin Only"
"United States","🇺🇸","2021-07-17","true","96","B07C2BHFCN","5","Thank you Amazon! Finally a vitamin my 4 year old loves!! He actually asks for them every day and gets mad he only gets 2. They smell and taste delicious! Game changer!",,,,,"","Tasty!","https://www.amazon.com/gp/customer-reviews/RVU0U2KBEQ4QO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on July 17, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2021-10-11","true","97","B07C2BHFCN","5","Our picky eater takes these without an argument or fight and she says the taste great. We got for nutritional support and will buy again!!",,,,,"","Great vitamins!!!","https://www.amazon.com/gp/customer-reviews/R3OZBAYMYYHCVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on October 11, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2021-08-06","true","98","B07C2BHFCN","5","My 2 year old loves these gummies. She asks for her ""chewy"" everyday. I even tried one and I really like the texture, its not stick to your teeth like others.",,,,,"","My daughter loves them!","https://www.amazon.com/gp/customer-reviews/R1YCYS903L7MHN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on August 6, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2021-03-10","true","99","B07C2BHFCN","5","Since the first time I had my daughter take these, it’s been no fuss getting her to take them everyday. She enjoys the flavor, and the gummy like consistency. She says they are her fruit snacks that keep her strong and healthy.",,,,,"","Kid approved!","https://www.amazon.com/gp/customer-reviews/RAXOSCFZRIOZX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on March 10, 2021","Style: Multivitamin Only"
"United States","🇺🇸","2020-02-27","true","100","B07C2BHFCN","4","Kids like em.  They seem nutritionally ideal. I love that they're vegan. Feels like I cracked a code for getting kids to take vitamins.  I love the flavor and the fun of a gummy so getting me NOT to take them is the challenge.",,,,,"","Kids love em.  I love that they're vegan and provide great supplementation.  We all win!","https://www.amazon.com/gp/customer-reviews/RCFPABO8CBJ3G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States 🇺🇸 on February 27, 2020","Style: Multivitamin Only"
"United States",,"2021-04-27","true","291","B07C2BHFCN","5","👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾",,,,,"","Great!!! No Gelatin or Yellow 5 or Red 40","https://www.amazon.com/gp/customer-reviews/RVEV5G3BADY49/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on April 27, 2021","Style: Multivitamin Only"
"United States",,"2019-09-25","true","292","B07C2BHFCN","4","They enjoyed taking these each day.",,,,,"","Children enjoyed","https://www.amazon.com/gp/customer-reviews/R1J10OQFMMG4RX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on September 25, 2019","Style: Multivitamin Only"
"United States",,"2019-08-05","true","293","B07C2BHFCN","5","My 3 year old daughter loves these! Very tasty!! I also love that they aren't covered in sugar like the ones I've bought I n the past!",,,,,"","Great gummies for toddlers","https://www.amazon.com/gp/customer-reviews/R29ZX8XX00HAO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on August 5, 2019","Style: Multivitamin Only"
"United States",,"2020-09-14","true","294","B07C2BHFCN","5","And my son’s nails don’t have the splits anymore",,,,,"","Kids love it","https://www.amazon.com/gp/customer-reviews/R1WTUS4TEOE339/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on September 14, 2020","Style: Multivitamin Only"
"United States",,"2020-09-14","true","295","B07C2BHFCN","3","Kids were not a fan of the taste but were at least willing to eat it anyways.",,,,,"","Not kid approved","https://www.amazon.com/gp/customer-reviews/R3D6NLO0RPAQ79/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C2BHFCN","Reviewed in the United States on September 14, 2020","Style: Multivitamin Only"
